date,industry,wind_code,pe_ttm,pb_lf,amount_100mn
2017-02-05,消费者服务,CI005015.WI,48.0192,3.4761,12.6552
2017-02-12,消费者服务,CI005015.WI,47.9451,3.572,95.2026
2017-02-19,消费者服务,CI005015.WI,47.3794,3.5299,109.6927
2017-02-26,消费者服务,CI005015.WI,50.1439,3.6347,127.6193
2017-03-05,消费者服务,CI005015.WI,54.1998,3.6974,131.745
2017-03-12,消费者服务,CI005015.WI,53.1153,3.533,129.782
2017-03-19,消费者服务,CI005015.WI,48.9342,3.4862,131.5993
2017-03-26,消费者服务,CI005015.WI,51.2339,3.5419,167.1214
2017-04-02,消费者服务,CI005015.WI,50.5814,3.4625,183.0997
2017-04-09,消费者服务,CI005015.WI,51.8774,3.5507,100.2989
2017-04-16,消费者服务,CI005015.WI,48.3977,3.4274,163.005
2017-04-23,消费者服务,CI005015.WI,46.8705,3.436,108.708
2017-04-30,消费者服务,CI005015.WI,46.6231,3.4181,92.6893
2017-05-07,消费者服务,CI005015.WI,45.2112,3.3146,63.8344
2017-05-14,消费者服务,CI005015.WI,44.6768,3.2774,73.9573
2017-05-21,消费者服务,CI005015.WI,45.2389,3.3193,70.336
2017-05-28,消费者服务,CI005015.WI,45.1644,3.2654,66.4213
2017-06-04,消费者服务,CI005015.WI,44.6883,3.2338,44.3819
2017-06-11,消费者服务,CI005015.WI,46.2196,3.3637,71.2362
2017-06-18,消费者服务,CI005015.WI,45.8117,3.3688,77.5369
2017-06-25,消费者服务,CI005015.WI,45.3587,3.3355,62.0544
2017-07-02,消费者服务,CI005015.WI,46.8119,3.4482,68.6236
2017-07-09,消费者服务,CI005015.WI,46.2702,3.4072,89.4975
2017-07-16,消费者服务,CI005015.WI,45.8556,3.3471,77.072
2017-07-23,消费者服务,CI005015.WI,44.9075,3.2832,73.5654
2017-07-30,消费者服务,CI005015.WI,46.4429,3.3828,84.6485
2017-08-06,消费者服务,CI005015.WI,44.3171,3.3587,119.8205
2017-08-13,消费者服务,CI005015.WI,43.9135,3.3235,127.811
2017-08-20,消费者服务,CI005015.WI,45.5821,3.4476,111.367
2017-08-27,消费者服务,CI005015.WI,43.9866,3.3707,103.6791
2017-09-03,消费者服务,CI005015.WI,42.6571,3.421,114.629
2017-09-10,消费者服务,CI005015.WI,44.2325,3.5473,179.7853
2017-09-17,消费者服务,CI005015.WI,45.2157,3.6262,168.7244
2017-09-24,消费者服务,CI005015.WI,44.4863,3.5677,133.1197
2017-10-01,消费者服务,CI005015.WI,44.3993,3.561,104.198
2017-10-15,消费者服务,CI005015.WI,44.2023,3.5476,108.628
2017-10-22,消费者服务,CI005015.WI,43.3056,3.5005,94.5382
2017-10-29,消费者服务,CI005015.WI,41.9207,3.4893,82.764
2017-11-05,消费者服务,CI005015.WI,39.6424,3.4078,119.2207
2017-11-12,消费者服务,CI005015.WI,41.5959,3.5757,119.086
2017-11-19,消费者服务,CI005015.WI,39.6353,3.4071,129.0474
2017-11-26,消费者服务,CI005015.WI,38.5368,3.3127,104.4473
2017-12-03,消费者服务,CI005015.WI,38.1773,3.2818,85.0905
2017-12-10,消费者服务,CI005015.WI,37.9288,3.2604,84.824
2017-12-17,消费者服务,CI005015.WI,37.9299,3.2605,74.8531
2017-12-24,消费者服务,CI005015.WI,38.4064,3.2989,70.9194
2017-12-31,消费者服务,CI005015.WI,38.7901,3.3318,79.2575
2018-01-07,消费者服务,CI005015.WI,39.9318,3.4299,83.3433
2018-01-14,消费者服务,CI005015.WI,39.915,3.4288,107.2151
2018-01-21,消费者服务,CI005015.WI,40.6103,3.4879,114.3351
2018-01-28,消费者服务,CI005015.WI,40.3502,3.5465,108.6278
2018-02-04,消费者服务,CI005015.WI,40.4248,3.5544,125.5664
2018-02-11,消费者服务,CI005015.WI,36.3552,3.1947,124.8952
2018-02-18,消费者服务,CI005015.WI,38.2889,3.3655,51.2029
2018-02-25,消费者服务,CI005015.WI,39.5703,3.4902,38.8449
2018-03-04,消费者服务,CI005015.WI,41.2282,3.7303,104.5585
2018-03-11,消费者服务,CI005015.WI,42.9772,3.8648,102.1544
2018-03-18,消费者服务,CI005015.WI,42.1625,3.7917,104.6952
2018-03-25,消费者服务,CI005015.WI,40.4787,3.6789,114.5077
2018-04-01,消费者服务,CI005015.WI,40.7212,3.7055,128.6859
2018-04-08,消费者服务,CI005015.WI,40.7187,3.7199,82.103
2018-04-15,消费者服务,CI005015.WI,39.0069,3.7466,116.953
2018-04-22,消费者服务,CI005015.WI,37.2817,3.5989,138.712
2018-04-29,消费者服务,CI005015.WI,34.3296,3.5208,97.3107
2018-05-06,消费者服务,CI005015.WI,35.4669,3.6293,71.1388
2018-05-13,消费者服务,CI005015.WI,37.1215,3.8067,119.0673
2018-05-20,消费者服务,CI005015.WI,37.5848,3.8542,117.0575
2018-05-27,消费者服务,CI005015.WI,37.7578,3.8746,110.2882
2018-06-03,消费者服务,CI005015.WI,39.5027,4.0613,169.505
2018-06-10,消费者服务,CI005015.WI,39.4542,4.1467,141.8371
2018-06-17,消费者服务,CI005015.WI,38.507,4.0523,127.384
2018-06-24,消费者服务,CI005015.WI,37.833,4.0524,105.1775
2018-07-01,消费者服务,CI005015.WI,37.3982,4.0069,118.2281
2018-07-08,消费者服务,CI005015.WI,35.1835,3.7851,118.6433
2018-07-15,消费者服务,CI005015.WI,38.4752,4.1411,101.9327
2018-07-22,消费者服务,CI005015.WI,38.9197,4.1943,123.28
2018-07-29,消费者服务,CI005015.WI,38.3561,4.1349,147.1743
2018-08-05,消费者服务,CI005015.WI,34.7621,3.752,121.1253
2018-08-12,消费者服务,CI005015.WI,33.6819,3.69,145.0004
2018-08-19,消费者服务,CI005015.WI,31.1468,3.4245,93.2665
2018-08-26,消费者服务,CI005015.WI,31.1896,3.449,88.4132
2018-09-02,消费者服务,CI005015.WI,31.2573,3.4978,110.9447
2018-09-09,消费者服务,CI005015.WI,30.6019,3.4245,84.8197
2018-09-16,消费者服务,CI005015.WI,30.0806,3.3662,71.6426
2018-09-23,消费者服务,CI005015.WI,32.185,3.6017,115.3772
2018-09-30,消费者服务,CI005015.WI,32.2713,3.6113,81.4621
2018-10-14,消费者服务,CI005015.WI,28.9968,3.2449,83.4072
2018-10-21,消费者服务,CI005015.WI,26.4207,2.9645,99.9907
2018-10-28,消费者服务,CI005015.WI,26.2343,2.9544,92.7433
2018-11-04,消费者服务,CI005015.WI,27.2861,3.103,93.961
2018-11-11,消费者服务,CI005015.WI,26.6253,3.0279,77.5655
2018-11-18,消费者服务,CI005015.WI,27.4422,3.1208,96.3783
2018-11-25,消费者服务,CI005015.WI,26.3078,2.9918,90.403
2018-12-02,消费者服务,CI005015.WI,26.9846,3.0878,76.0078
2018-12-09,消费者服务,CI005015.WI,27.7903,3.18,94.2837
2018-12-16,消费者服务,CI005015.WI,27.6401,3.1628,80.4566
2018-12-23,消费者服务,CI005015.WI,26.664,3.0512,71.1717
2018-12-30,消费者服务,CI005015.WI,27.1002,3.1011,71.1794
2019-01-06,消费者服务,CI005015.WI,26.0199,2.9775,48.3098
2019-01-13,消费者服务,CI005015.WI,27.0545,3.0958,81.1642
2019-01-20,消费者服务,CI005015.WI,26.846,3.0599,83.3218
2019-01-27,消费者服务,CI005015.WI,26.7833,2.9856,91.5785
2019-02-03,消费者服务,CI005015.WI,26.2742,2.918,86.047
2019-02-17,消费者服务,CI005015.WI,28.1664,3.1282,100.8549
2019-02-24,消费者服务,CI005015.WI,29.4662,3.2642,110.688
2019-03-03,消费者服务,CI005015.WI,30.0869,3.3534,167.5457
2019-03-10,消费者服务,CI005015.WI,28.8514,3.2162,199.0185
2019-03-17,消费者服务,CI005015.WI,30.0457,3.3493,170.969
2019-03-24,消费者服务,CI005015.WI,32.1787,3.5936,227.7992
2019-03-31,消费者服务,CI005015.WI,32.6872,3.7106,288.794
2019-04-07,消费者服务,CI005015.WI,34.0213,3.858,208.5995
2019-04-14,消费者服务,CI005015.WI,34.4015,3.7553,237.8935
2019-04-21,消费者服务,CI005015.WI,37.0205,3.9452,184.9716
2019-04-28,消费者服务,CI005015.WI,31.748,3.6437,190.0547
2019-05-05,消费者服务,CI005015.WI,31.4758,3.5963,62.5159
2019-05-12,消费者服务,CI005015.WI,30.3404,3.4669,130.8332
2019-05-19,消费者服务,CI005015.WI,29.8728,3.4197,103.5017
2019-05-26,消费者服务,CI005015.WI,29.4363,3.3697,81.8895
2019-06-02,消费者服务,CI005015.WI,29.8135,3.4167,84.3229
2019-06-09,消费者服务,CI005015.WI,28.4935,3.2673,59.4738
2019-06-16,消费者服务,CI005015.WI,29.7786,3.4453,82.2081
2019-06-23,消费者服务,CI005015.WI,31.7687,3.6766,107.1696
2019-06-30,消费者服务,CI005015.WI,32.3861,3.8065,92.4097
2019-07-07,消费者服务,CI005015.WI,32.2585,3.7931,138.6074
2019-07-14,消费者服务,CI005015.WI,32.2202,3.7905,93.9701
2019-07-21,消费者服务,CI005015.WI,31.7906,3.669,79.2984
2019-07-28,消费者服务,CI005015.WI,32.7067,3.7697,74.4339
2019-08-04,消费者服务,CI005015.WI,32.1005,3.718,75.895
2019-08-11,消费者服务,CI005015.WI,30.7708,3.564,84.7365
2019-08-18,消费者服务,CI005015.WI,31.6398,3.6588,83.7723
2019-08-25,消费者服务,CI005015.WI,32.5779,3.7724,100.4055
2019-09-01,消费者服务,CI005015.WI,33.9098,3.8443,131.7518
2019-09-08,消费者服务,CI005015.WI,34.0242,3.8587,154.4693
2019-09-15,消费者服务,CI005015.WI,33.7772,3.8307,104.9794
2019-09-22,消费者服务,CI005015.WI,34.1383,3.8717,138.2372
2019-09-29,消费者服务,CI005015.WI,33.5606,3.8062,107.4874
2019-10-06,消费者服务,CI005015.WI,33.4671,3.7956,15.1307
2019-10-13,消费者服务,CI005015.WI,33.362,3.7836,84.8429
2019-10-20,消费者服务,CI005015.WI,33.6053,3.8123,73.4791
2019-10-27,消费者服务,CI005015.WI,32.8088,3.6782,78.4537
2019-11-03,消费者服务,CI005015.WI,33.9062,3.5892,89.19
2019-11-10,消费者服务,CI005015.WI,34.2905,3.6299,94.7493
2019-11-17,消费者服务,CI005015.WI,32.5478,3.4454,104.5666
2019-11-24,消费者服务,CI005015.WI,32.6588,3.4571,89.058
2019-12-01,消费者服务,CI005015.WI,31.5784,2.2158,89.3457
2019-12-08,消费者服务,CI005015.WI,44.614,4.5104,141.1078
2019-12-15,消费者服务,CI005015.WI,45.0288,4.5524,170.5491
2019-12-22,消费者服务,CI005015.WI,44.9161,4.541,230.2643
2019-12-29,消费者服务,CI005015.WI,44.857,4.535,154.4801
2020-01-05,消费者服务,CI005015.WI,45.9696,4.6475,65.9026
2020-01-12,消费者服务,CI005015.WI,47.1753,4.7678,189.2767
2020-01-19,消费者服务,CI005015.WI,45.5367,4.6306,183.1209
2020-01-26,消费者服务,CI005015.WI,41.4983,4.22,249.1185
2020-02-09,消费者服务,CI005015.WI,41.7557,4.2482,362.9359
2020-02-16,消费者服务,CI005015.WI,41.6126,4.2337,335.258
2020-02-23,消费者服务,CI005015.WI,45.0062,4.579,363.0087
2020-03-01,消费者服务,CI005015.WI,41.4918,4.4781,374.3938
2020-03-08,消费者服务,CI005015.WI,43.4483,4.6893,311.7746
2020-03-15,消费者服务,CI005015.WI,42.8275,4.6223,331.2351
2020-03-22,消费者服务,CI005015.WI,45.9641,4.5462,303.3681
2020-03-29,消费者服务,CI005015.WI,44.6105,4.3991,262.8218
2020-04-05,消费者服务,CI005015.WI,41.4956,4.2504,204.3419
2020-04-12,消费者服务,CI005015.WI,43.7454,4.4611,203.5386
2020-04-19,消费者服务,CI005015.WI,46.9184,4.5521,207.2188
2020-04-26,消费者服务,CI005015.WI,60.3041,4.6564,230.1215
2020-05-03,消费者服务,CI005015.WI,86.4694,4.9923,209.984
2020-05-10,消费者服务,CI005015.WI,86.9457,5.0198,136.8676
2020-05-17,消费者服务,CI005015.WI,87.2135,5.0236,188.2322
2020-05-24,消费者服务,CI005015.WI,85.8516,5.0036,184.3289
2020-05-31,消费者服务,CI005015.WI,96.8852,5.5189,223.9004
2020-06-07,消费者服务,CI005015.WI,98.2024,5.6205,329.4479
2020-06-14,消费者服务,CI005015.WI,103.1295,5.9391,327.4998
2020-06-21,消费者服务,CI005015.WI,105.6322,6.089,319.7538
2020-06-28,消费者服务,CI005015.WI,103.3133,5.8856,158.2814
2020-07-05,消费者服务,CI005015.WI,127.8311,6.8977,403.7527
2020-07-12,消费者服务,CI005015.WI,140.435,7.6012,717.2343
2020-07-19,消费者服务,CI005015.WI,138.0829,7.5721,822.6481
2020-07-26,消费者服务,CI005015.WI,140.7973,7.7209,712.6661
2020-08-02,消费者服务,CI005015.WI,157.3296,8.4418,497.3561
2020-08-09,消费者服务,CI005015.WI,166.1924,8.3472,570.0932
2020-08-16,消费者服务,CI005015.WI,166.6566,8.2226,515.6224
2020-08-23,消费者服务,CI005015.WI,169.9998,8.0149,456.5048
2020-08-30,消费者服务,CI005015.WI,265.1126,8.3508,385.0389
2020-09-06,消费者服务,CI005015.WI,336.5084,8.4625,473.2755
2020-09-13,消费者服务,CI005015.WI,315.6329,7.9372,449.4587
2020-09-20,消费者服务,CI005015.WI,321.4957,8.0847,419.5605
2020-09-27,消费者服务,CI005015.WI,318.5639,8.011,369.9752
2020-10-04,消费者服务,CI005015.WI,322.903,8.1201,208.3464
2020-10-11,消费者服务,CI005015.WI,309.8203,7.7907,115.4046
2020-10-18,消费者服务,CI005015.WI,221.0846,7.8347,357.783
2020-10-25,消费者服务,CI005015.WI,209.9952,7.6582,267.1634
2020-11-01,消费者服务,CI005015.WI,285.9286,7.6896,286.0824
2020-11-08,消费者服务,CI005015.WI,278.1588,7.7429,298.3157
2020-11-15,消费者服务,CI005015.WI,278.951,7.7649,400.1482
2020-11-22,消费者服务,CI005015.WI,274.0355,7.6281,343.949
2020-11-29,消费者服务,CI005015.WI,270.6784,7.5191,281.3558
2020-12-06,消费者服务,CI005015.WI,280.3818,7.6589,253.8205
2020-12-13,消费者服务,CI005015.WI,281.2624,7.683,254.9214
2020-12-20,消费者服务,CI005015.WI,290.7115,7.9411,310.3945
2020-12-27,消费者服务,CI005015.WI,308.3003,8.4216,342.0757
2021-01-03,消费者服务,CI005015.WI,319.3867,8.7244,258.7983
2021-01-10,消费者服务,CI005015.WI,319.1209,8.7122,411.06
2021-01-17,消费者服务,CI005015.WI,305.2408,8.3332,437.5035
2021-01-24,消费者服务,CI005015.WI,314.2464,8.5563,438.1726
2021-01-31,消费者服务,CI005015.WI,185.0443,8.8617,459.8191
2021-02-07,消费者服务,CI005015.WI,201.8282,9.6654,501.9145
2021-02-14,消费者服务,CI005015.WI,217.2494,10.4039,263.3757
2021-02-21,消费者服务,CI005015.WI,211.7599,10.141,253.9742
2021-02-28,消费者服务,CI005015.WI,215.1696,9.0023,589.8177
2021-03-07,消费者服务,CI005015.WI,215.4841,9.0154,486.5545
2021-03-14,消费者服务,CI005015.WI,214.4727,8.9585,539.3267
2021-03-21,消费者服务,CI005015.WI,213.9529,8.8443,521.3774
2021-03-28,消费者服务,CI005015.WI,223.2911,8.6809,459.6613
2021-04-04,消费者服务,CI005015.WI,263.3433,9.0496,423.4515
2021-04-11,消费者服务,CI005015.WI,248.3787,8.5801,311.9593
2021-04-18,消费者服务,CI005015.WI,783.3707,8.1162,559.0323
2021-04-25,消费者服务,CI005015.WI,246.2971,8.5205,500.1534
2021-05-02,消费者服务,CI005015.WI,190.8453,8.8038,438.4385
2021-05-09,消费者服务,CI005015.WI,176.6172,8.1748,179.1482
2021-05-16,消费者服务,CI005015.WI,184.7508,8.5513,315.2355
2021-05-23,消费者服务,CI005015.WI,186.5092,8.6314,314.775
2021-05-30,消费者服务,CI005015.WI,197.4571,9.1381,356.9543
2021-06-06,消费者服务,CI005015.WI,190.3243,8.8731,349.1472
2021-06-13,消费者服务,CI005015.WI,186.4892,8.6943,329.5129
2021-06-20,消费者服务,CI005015.WI,174.2962,8.1362,316.1719
2021-06-27,消费者服务,CI005015.WI,176.5921,8.3655,402.84
2021-07-04,消费者服务,CI005015.WI,168.2844,7.9759,368.5479
2021-07-11,消费者服务,CI005015.WI,128.6025,7.4541,356.5708
2021-07-18,消费者服务,CI005015.WI,128.5441,7.451,380.2216
2021-07-25,消费者服务,CI005015.WI,128.4681,7.3992,375.3552
2021-08-01,消费者服务,CI005015.WI,111.5692,6.4751,428.0939
2021-08-08,消费者服务,CI005015.WI,111.367,6.5015,374.656
2021-08-15,消费者服务,CI005015.WI,114.027,6.7147,318.5568
2021-08-22,消费者服务,CI005015.WI,105.6105,6.3164,384.4069
2021-08-29,消费者服务,CI005015.WI,95.2214,6.4573,383.4796
2021-09-05,消费者服务,CI005015.WI,91.8027,6.4294,484.7329
2021-09-12,消费者服务,CI005015.WI,96.9894,6.7927,478.2036
2021-09-19,消费者服务,CI005015.WI,92.7005,6.4923,431.7177
2021-09-26,消费者服务,CI005015.WI,91.8047,6.4323,208.7674
2021-10-03,消费者服务,CI005015.WI,93.1997,6.5348,272.0171
2021-10-10,消费者服务,CI005015.WI,96.5455,6.7694,89.8842
2021-10-17,消费者服务,CI005015.WI,97.9847,6.8813,422.3787
2021-10-24,消费者服务,CI005015.WI,99.6222,6.7178,399.1009
2021-10-31,消费者服务,CI005015.WI,126.9985,6.5391,297.0617
2021-11-07,消费者服务,CI005015.WI,115.9339,5.9765,440.084
2021-11-14,消费者服务,CI005015.WI,115.6969,5.9643,368.9874
2021-11-21,消费者服务,CI005015.WI,115.7369,5.9664,315.8117
2021-11-28,消费者服务,CI005015.WI,111.0777,5.7262,328.794
2021-12-05,消费者服务,CI005015.WI,104.2546,5.5371,338.4178
2021-12-12,消费者服务,CI005015.WI,113.8387,6.0461,405.1205
2021-12-19,消费者服务,CI005015.WI,108.6356,5.7704,351.3886
2021-12-26,消费者服务,CI005015.WI,109.0877,5.6771,337.5002
2022-01-02,消费者服务,CI005015.WI,111.4224,5.7986,293.1053
2022-01-09,消费者服务,CI005015.WI,108.2828,5.6536,353.1701
2022-01-16,消费者服务,CI005015.WI,106.1477,5.5403,418.6217
2022-01-23,消费者服务,CI005015.WI,139.7864,5.4882,467.5779
2022-01-30,消费者服务,CI005015.WI,140.9904,5.4555,483.508
2022-02-13,消费者服务,CI005015.WI,152.2701,5.892,603.0519
2022-02-20,消费者服务,CI005015.WI,150.3653,5.8183,663.7187
2022-02-27,消费者服务,CI005015.WI,135.8343,5.6165,531.1308
2022-03-06,消费者服务,CI005015.WI,135.675,5.598,483.3182
2022-03-13,消费者服务,CI005015.WI,125.6383,5.1344,591.6957
2022-03-20,消费者服务,CI005015.WI,123.3746,5.0267,634.2171
2022-03-27,消费者服务,CI005015.WI,115.1054,4.7363,447.6065
2022-04-03,消费者服务,CI005015.WI,125.092,5.001,519.002
2022-04-10,消费者服务,CI005015.WI,121.1921,4.8478,380.0851
2022-04-17,消费者服务,CI005015.WI,101.3086,5.0958,761.623
2022-04-24,消费者服务,CI005015.WI,91.0384,4.8387,520.7356
2022-05-01,消费者服务,CI005015.WI,287.3668,5.0801,476.8064
2022-05-08,消费者服务,CI005015.WI,266.4342,4.7101,159.3566
2022-05-15,消费者服务,CI005015.WI,279.4531,4.9446,373.615
2022-05-22,消费者服务,CI005015.WI,283.7955,5.0216,369.845
2022-05-29,消费者服务,CI005015.WI,277.5725,4.9298,407.4987
2022-06-05,消费者服务,CI005015.WI,286.0137,5.094,428.3006
2022-06-12,消费者服务,CI005015.WI,297.0728,5.2909,448.6128
2022-06-19,消费者服务,CI005015.WI,302.8041,5.3962,513.2356
2022-06-26,消费者服务,CI005015.WI,196.1245,5.5877,515.3397
2022-07-03,消费者服务,CI005015.WI,210.5128,6.0106,949.498
2022-07-10,消费者服务,CI005015.WI,200.8178,5.736,537.7047
2022-07-17,消费者服务,CI005015.WI,195.6819,5.7067,396.1274
2022-07-24,消费者服务,CI005015.WI,201.3091,5.8725,392.9636
2022-07-31,消费者服务,CI005015.WI,278.5752,5.734,391.1765
2022-08-07,消费者服务,CI005015.WI,266.8882,5.4998,312.585
2022-08-14,消费者服务,CI005015.WI,276.0158,5.4303,282.557
2022-08-21,消费者服务,CI005015.WI,268.7964,5.2871,277.5301
2022-08-28,消费者服务,CI005015.WI,340.737,5.0091,308.0342
2022-09-04,消费者服务,CI005015.WI,872.4702,4.7748,371.2941
2022-09-11,消费者服务,CI005015.WI,900.1946,4.9266,297.0584
2022-09-18,消费者服务,CI005015.WI,891.6096,4.8802,247.349
2022-09-25,消费者服务,CI005015.WI,872.0307,4.7166,347.6914
2022-10-02,消费者服务,CI005015.WI,900.5322,4.8707,442.8915
2022-10-16,消费者服务,CI005015.WI,871.8169,4.7167,279.1129
2022-10-23,消费者服务,CI005015.WI,859.4522,4.6499,418.3885
2022-10-30,消费者服务,CI005015.WI,4180.6621,4.4266,426.0517
2022-11-06,消费者服务,CI005015.WI,3055.2507,5.0444,682.9824
2022-11-13,消费者服务,CI005015.WI,3037.6008,5.0151,642.7937
2022-11-20,消费者服务,CI005015.WI,2994.4285,4.9438,697.6522
2022-11-27,消费者服务,CI005015.WI,2808.0486,4.6359,451.0474
2022-12-04,消费者服务,CI005015.WI,3105.3521,5.1204,878.1868
2022-12-11,消费者服务,CI005015.WI,3253.9768,5.3655,897.7704
2022-12-18,消费者服务,CI005015.WI,3377.7158,5.5619,832.2493
2022-12-25,消费者服务,CI005015.WI,3383.0171,5.565,823.9468
2023-01-01,消费者服务,CI005015.WI,3326.2183,5.4673,1048.9617
2023-01-08,消费者服务,CI005015.WI,,5.4848,717.3904
2023-01-15,消费者服务,CI005015.WI,,5.5372,734.6032
2023-01-22,消费者服务,CI005015.WI,,5.6187,663.261
2023-02-05,消费者服务,CI005015.WI,,5.3547,797.1449
2023-02-12,消费者服务,CI005015.WI,,5.3448,600.8013
2023-02-19,消费者服务,CI005015.WI,,5.2925,696.4491
2023-02-26,消费者服务,CI005015.WI,,5.2489,455.4988
2023-03-05,消费者服务,CI005015.WI,,5.3068,542.4483
2023-03-12,消费者服务,CI005015.WI,,4.9969,601.9463
2023-03-19,消费者服务,CI005015.WI,,4.9932,482.8396
2023-03-26,消费者服务,CI005015.WI,,5.1138,578.0963
2023-04-02,消费者服务,CI005015.WI,,5.1499,658.8862
2023-04-09,消费者服务,CI005015.WI,,5.1794,593.8634
2023-04-16,消费者服务,CI005015.WI,,5.0446,930.1639
2023-04-23,消费者服务,CI005015.WI,,4.7772,815.988
2023-04-30,消费者服务,CI005015.WI,229.7478,4.6953,749.1434
2023-05-07,消费者服务,CI005015.WI,222.0497,4.538,372.8218
2023-05-14,消费者服务,CI005015.WI,211.8194,4.3289,835.5543
2023-05-21,消费者服务,CI005015.WI,204.8119,4.1859,638.1146
2023-05-28,消费者服务,CI005015.WI,200.83,4.1105,470.4696
2023-06-04,消费者服务,CI005015.WI,199.5251,4.0838,649.4366
2023-06-11,消费者服务,CI005015.WI,198.4786,4.0847,701.0116
2023-06-18,消费者服务,CI005015.WI,211.0094,4.3426,789.1276
2023-06-25,消费者服务,CI005015.WI,200.4959,4.1285,325.9285
2023-07-02,消费者服务,CI005015.WI,189.38,3.8997,486.9263
2023-07-09,消费者服务,CI005015.WI,179.9361,3.8967,457.9533
2023-07-16,消费者服务,CI005015.WI,178.0433,3.9893,525.1228
2023-07-23,消费者服务,CI005015.WI,174.7263,3.9746,393.5311
2023-07-30,消费者服务,CI005015.WI,188.836,4.1795,521.8675
2023-08-06,消费者服务,CI005015.WI,188.4955,4.1818,585.9047
2023-08-13,消费者服务,CI005015.WI,177.1868,4.044,352.4138
2023-08-20,消费者服务,CI005015.WI,161.2634,3.8669,399.6642
2023-08-27,消费者服务,CI005015.WI,126.2611,3.604,334.3989
2023-09-03,消费者服务,CI005015.WI,90.2266,3.6749,425.6503
2023-09-10,消费者服务,CI005015.WI,90.4854,3.6855,415.1836
2023-09-17,消费者服务,CI005015.WI,88.7038,3.6129,383.6509
2023-09-24,消费者服务,CI005015.WI,87.9253,3.5832,440.2712
2023-10-01,消费者服务,CI005015.WI,86.6964,3.5332,250.2119
2023-10-15,消费者服务,CI005015.WI,75.6781,3.2848,417.132
2023-10-22,消费者服务,CI005015.WI,69.4789,3.0905,281.2432
2023-10-29,消费者服务,CI005015.WI,68.2342,3.1333,327.9973
2023-11-05,消费者服务,CI005015.WI,59.7904,3.1068,268.9066
2023-11-12,消费者服务,CI005015.WI,59.9481,3.115,310.2502
2023-11-19,消费者服务,CI005015.WI,60.6971,3.1533,334.2324
2023-11-26,消费者服务,CI005015.WI,60.7188,3.1544,420.3584
2023-12-03,消费者服务,CI005015.WI,62.2872,3.1922,418.1103
2023-12-10,消费者服务,CI005015.WI,59.7653,3.0629,487.1685
2023-12-17,消费者服务,CI005015.WI,59.0303,3.0253,554.0117
2023-12-24,消费者服务,CI005015.WI,57.3134,2.9372,490.2507
2023-12-31,消费者服务,CI005015.WI,59.2215,3.035,366.7421
2024-01-14,消费者服务,CI005015.WI,52.0076,2.9745,589.2173
2024-01-21,消费者服务,CI005015.WI,52.4786,3.0014,719.7107
2024-01-28,消费者服务,CI005015.WI,52.57,3.0068,576.147
2024-02-04,消费者服务,CI005015.WI,46.5921,2.6167,506.815
2024-02-11,消费者服务,CI005015.WI,48.4493,2.721,416.4355
2024-02-25,消费者服务,CI005015.WI,51.6811,2.9025,544.7843
2024-03-03,消费者服务,CI005015.WI,52.0946,2.9182,568.7594
2024-03-10,消费者服务,CI005015.WI,50.3057,2.8182,504.6206
2024-03-17,消费者服务,CI005015.WI,52.5921,2.9974,555.3329
2024-03-24,消费者服务,CI005015.WI,51.9062,2.964,555.4624
2024-03-31,消费者服务,CI005015.WI,49.0513,2.912,447.0673
2024-04-07,消费者服务,CI005015.WI,48.6309,2.9241,278.7849
2024-04-14,消费者服务,CI005015.WI,47.2644,2.8257,640.4934
2024-04-21,消费者服务,CI005015.WI,43.4773,2.6376,640.5312
2024-04-28,消费者服务,CI005015.WI,37.485,2.6477,525.5599
2024-05-05,消费者服务,CI005015.WI,41.2917,2.6966,234.5602
2024-05-12,消费者服务,CI005015.WI,40.961,2.6745,419.3965
2024-05-19,消费者服务,CI005015.WI,41.5816,2.7162,385.0188
2024-05-26,消费者服务,CI005015.WI,40.1081,2.6234,501.8755
2024-06-02,消费者服务,CI005015.WI,39.4653,2.593,289.304
2024-06-09,消费者服务,CI005015.WI,38.1577,2.5107,329.1238
2024-06-16,消费者服务,CI005015.WI,37.434,2.5124,221.0802
2024-06-23,消费者服务,CI005015.WI,35.469,2.3844,258.099
2024-06-30,消费者服务,CI005015.WI,34.4703,2.3208,283.3191
2024-07-07,消费者服务,CI005015.WI,34.782,2.3416,356.0306
2024-07-14,消费者服务,CI005015.WI,36.9795,2.3639,323.0305
2024-07-21,消费者服务,CI005015.WI,36.8623,2.4047,312.6718
2024-07-28,消费者服务,CI005015.WI,35.6052,2.3228,249.4899
2024-08-04,消费者服务,CI005015.WI,36.8564,2.4063,361.2268
2024-08-11,消费者服务,CI005015.WI,33.9341,2.3883,636.983
2024-08-18,消费者服务,CI005015.WI,32.6976,2.3128,280.7357
2024-08-25,消费者服务,CI005015.WI,32.519,2.2471,248.0672
2024-09-01,消费者服务,CI005015.WI,32.3894,2.2817,298.0057
2024-09-08,消费者服务,CI005015.WI,31.6437,2.2219,300.307
2024-09-15,消费者服务,CI005015.WI,30.5005,2.1416,281.6642
2024-09-22,消费者服务,CI005015.WI,30.7427,2.1586,164.7737
2024-09-29,消费者服务,CI005015.WI,37.0766,2.6052,625.5883
2024-10-06,消费者服务,CI005015.WI,41.046,2.8841,291.5325
2024-10-13,消费者服务,CI005015.WI,37.5296,2.6375,988.9328
